customer_id,age,gender,days_since_last_signed_in,distance_from_gym,works_at_partner_company,discounted_signup,avg_monthly_visits,attends_group_classes,referred_by_friend,churned
FG12592T,34,Male,29,>4 miles,0,0,10,0,0,0
FG12593U,34,Male,4,2-4 miles,0,0,19,1,0,0
FG12594D,44,Male,7,<2 miles,0,0,23,0,1,0
FG12595M,17,Male,21,>4 miles,0,0,22,0,0,0
FG12596B,28,Female,12,2-4 miles,1,0,18,1,0,0
FG12597W,37,Female,12,>4 miles,0,0,12,0,0,0
FG12598H,48,Female,20,2-4 miles,0,0,22,0,0,0
FG12599E,55,Female,26,<2 miles,0,0,15,1,0,1
FG12600R,16,Male,15,2-4 miles,0,0,8,0,0,0
FG12601O,41,Female,20,2-4 miles,1,0,16,1,0,0
FG12602I,27,Male,10,<2 miles,0,0,20,0,0,0
FG12603F,23,Male,12,>4 miles,0,0,19,0,0,0
FG12604Q,59,Male,27,>4 miles,0,0,2,1,0,1
FG12605Y,31,Male,6,<2 miles,1,0,6,1,1,0
FG12606W,46,Female,25,<2 miles,0,0,17,1,0,1
FG12607S,17,Female,7,<2 miles,0,0,7,1,0,0
FG12608K,43,Male,2,<2 miles,0,1,15,0,0,0
FG12609R,48,Female,29,>4 miles,0,0,1,1,0,1
FG12610H,41,Female,9,<2 miles,0,0,23,0,0,0
FG12611T,23,Male,1,<2 miles,0,0,20,1,0,0
FG12612M,31,Male,19,2-4 miles,0,1,5,0,0,0
FG12613R,34,Female,12,>4 miles,0,1,6,0,0,0
FG12614R,41,Male,21,>4 miles,1,1,5,0,0,0
FG12615O,40,Female,15,2-4 miles,0,0,7,1,0,1
FG12616F,28,Male,8,>4 miles,0,1,4,0,0,0
FG12617X,35,Female,22,2-4 miles,0,0,17,0,1,1
FG12618D,40,Male,20,>4 miles,1,0,15,0,0,0
FG12619H,49,Male,16,2-4 miles,0,1,17,0,1,0
FG12620E,42,Female,11,<2 miles,0,0,16,0,0,0
FG12621Y,42,Female,15,<2 miles,0,0,9,0,0,0
FG12622P,35,Female,17,2-4 miles,0,0,19,0,0,0
FG12623U,49,Female,7,<2 miles,0,0,19,0,0,0
FG12624G,40,Male,5,<2 miles,0,0,6,1,0,0
FG12625C,50,Female,20,2-4 miles,0,0,4,0,0,1
FG12626I,32,Male,24,>4 miles,0,0,11,0,1,0
FG12627R,39,Male,3,<2 miles,0,0,23,0,0,0
FG12628E,29,Female,10,2-4 miles,0,0,12,0,0,0
FG12629M,30,Female,10,2-4 miles,0,0,4,0,1,0
FG12630V,37,Female,17,>4 miles,0,0,6,0,0,0
FG12631D,40,Female,27,>4 miles,0,0,15,1,0,0
FG12632C,34,Female,15,2-4 miles,0,1,10,0,1,0
FG12633U,38,Male,8,2-4 miles,0,0,11,0,1,0
FG12634Q,49,Male,5,<2 miles,0,0,23,0,0,0
FG12635X,45,Female,14,2-4 miles,0,1,11,0,0,0
FG12636F,36,Male,34,2-4 miles,0,0,9,0,0,1
FG12637L,46,Male,20,>4 miles,0,0,17,1,0,0
FG12638A,47,Male,44,2-4 miles,0,0,17,0,0,1
FG12639K,39,Female,6,<2 miles,0,0,20,0,0,0
FG12640G,31,Male,7,2-4 miles,1,1,10,1,0,0
FG12641Y,32,Female,5,<2 miles,0,0,9,0,0,0
FG12642Q,25,Female,6,<2 miles,0,0,4,1,0,0
FG12643P,28,Male,12,<2 miles,0,0,22,1,1,0
FG12644C,23,Female,12,<2 miles,1,0,8,0,1,0
FG12645P,28,Female,13,>4 miles,0,0,4,0,0,0
FG12646A,47,Female,19,<2 miles,0,0,7,1,0,1
FG12647V,21,Female,13,<2 miles,0,0,22,0,0,0
FG12648M,35,Male,17,>4 miles,0,0,22,1,0,0
FG12649L,44,Female,10,<2 miles,0,0,1,0,0,0
FG12650S,25,Male,10,<2 miles,0,1,20,1,0,0
FG12651N,27,Female,5,<2 miles,0,0,19,0,0,0
FG12652V,40,Female,11,<2 miles,0,0,11,0,0,0
FG12653B,45,Female,11,<2 miles,0,0,16,0,1,0
FG12654Q,27,Male,6,<2 miles,0,0,1,0,1,0
FG12655G,42,Male,3,2-4 miles,0,0,9,1,0,0
FG12656J,25,Male,11,<2 miles,0,0,8,0,0,0
FG12657M,44,Male,6,<2 miles,0,0,13,0,0,0
FG12658Q,36,Male,19,>4 miles,0,0,8,0,0,0
FG12659R,42,Female,0,<2 miles,0,0,12,0,0,0
FG12660G,23,Male,23,>4 miles,0,1,5,1,0,0
FG12661M,27,Male,7,<2 miles,0,0,21,0,0,0
FG12662B,40,Male,13,<2 miles,0,0,1,0,0,0
FG12663E,24,Female,18,2-4 miles,1,0,10,1,0,0
FG12664G,41,Female,6,<2 miles,0,0,8,1,1,0
FG12665W,22,Female,3,<2 miles,0,0,14,0,1,0
FG12666H,43,Female,8,2-4 miles,0,0,1,1,0,0
FG12667Q,23,Male,5,<2 miles,0,0,18,1,0,0
FG12668C,40,Female,4,2-4 miles,0,0,2,1,0,0
FG12669W,42,Male,19,>4 miles,0,0,4,0,1,0
FG12670H,26,Male,12,<2 miles,0,0,11,0,0,0
FG12671O,39,Female,14,2-4 miles,1,1,7,1,0,0
FG12672J,38,Female,17,2-4 miles,0,1,12,1,0,0
FG12673W,29,Female,20,>4 miles,0,0,16,0,0,0
FG12674R,24,Male,17,>4 miles,0,0,22,0,0,0
FG12675G,17,Male,17,>4 miles,0,0,1,1,0,0
FG12676C,40,Male,4,<2 miles,0,0,6,1,0,0
FG12677O,20,Female,17,2-4 miles,0,0,20,1,0,0
FG12678W,35,Male,14,<2 miles,0,0,1,0,0,0
FG12679B,32,Male,3,<2 miles,0,0,22,0,0,0
FG12680D,42,Male,23,>4 miles,0,0,21,0,1,0
FG12681D,33,Female,5,<2 miles,0,0,8,1,0,0
FG12682N,32,Male,22,>4 miles,0,1,3,0,0,0
FG12683W,44,Female,4,<2 miles,0,0,4,0,0,0
FG12684X,37,Male,26,>4 miles,0,0,1,1,0,0
FG12685O,37,Female,4,<2 miles,0,0,1,0,1,0
FG12686D,38,Female,0,2-4 miles,0,0,9,1,0,0
FG12687V,19,Male,1,<2 miles,0,0,11,0,0,0
FG12688E,42,Female,8,2-4 miles,0,0,20,1,0,0
FG12689Q,41,Male,0,<2 miles,0,0,7,0,0,0
FG12690P,25,Female,6,2-4 miles,0,0,7,1,0,0
FG12691O,33,Male,8,<2 miles,0,0,22,0,0,0
FG12692B,33,Male,5,<2 miles,0,0,7,0,1,0
FG12693W,32,Male,15,<2 miles,0,0,13,0,1,0
FG12694R,39,Male,37,<2 miles,0,0,13,1,0,1
FG12695B,49,Female,16,>4 miles,0,0,13,0,0,0
FG12696L,44,Male,16,>4 miles,0,0,7,0,0,0
FG12697B,22,Female,1,<2 miles,1,0,7,1,0,0
FG12698O,40,Male,6,2-4 miles,0,0,14,0,0,0
FG12699W,48,Female,22,2-4 miles,0,0,25,0,0,0
FG12700E,38,Female,2,<2 miles,0,1,24,0,1,0
FG12701K,44,Female,14,<2 miles,0,0,24,0,0,1
FG12702A,39,Female,7,<2 miles,0,0,14,1,0,0
FG12703V,44,Male,2,<2 miles,0,0,11,0,0,0
FG12704B,38,Male,8,<2 miles,0,0,7,1,0,0
FG12705Z,45,Male,1,<2 miles,0,0,20,0,0,0
FG12706V,37,Male,8,2-4 miles,0,0,17,1,0,0
FG12707G,36,Male,9,>4 miles,1,1,12,1,0,0
FG12708C,30,Male,8,2-4 miles,0,0,22,1,0,0
FG12709F,48,Male,4,<2 miles,0,0,10,0,0,0
FG12710P,26,Male,4,<2 miles,0,0,5,1,0,0
FG12711B,18,Female,14,<2 miles,0,1,9,1,0,0
FG12712Z,40,Female,14,>4 miles,0,0,9,0,0,0
FG12713E,21,Female,5,<2 miles,0,1,10,1,1,0
FG12714M,38,Female,7,2-4 miles,0,1,19,0,0,0
FG12715B,20,Female,12,<2 miles,0,1,9,1,1,0
FG12716W,40,Male,4,2-4 miles,0,1,10,1,0,0
FG12717S,44,Male,27,2-4 miles,0,1,9,0,0,1
FG12718E,28,Female,15,<2 miles,0,0,6,0,0,0
FG12719Z,36,Female,25,>4 miles,0,1,11,0,0,0
FG12720N,40,Female,4,<2 miles,0,0,16,0,0,0
FG12721N,28,Male,11,>4 miles,0,0,20,0,0,0
FG12722J,25,Male,10,2-4 miles,0,0,2,1,0,0
FG12723N,35,Male,20,>4 miles,0,1,23,0,0,0
FG12724Z,28,Female,13,2-4 miles,1,0,7,0,0,0
FG12725A,35,Female,8,>4 miles,0,0,12,0,0,0
FG12726A,44,Female,5,2-4 miles,0,0,24,1,1,0
FG12727Y,48,Male,27,<2 miles,0,0,14,0,0,1
FG12728M,29,Female,14,2-4 miles,0,0,1,1,0,0
FG12729X,30,Male,25,>4 miles,0,0,6,0,1,0
FG12730K,47,Male,11,>4 miles,0,1,15,0,0,0
FG12731X,26,Female,4,<2 miles,1,0,1,0,0,0
FG12732F,40,Male,13,2-4 miles,0,0,19,1,0,0
FG12733G,54,Male,44,<2 miles,1,0,14,1,0,1
FG12734L,21,Female,18,2-4 miles,0,1,11,0,0,0
FG12735F,28,Female,0,<2 miles,0,1,18,1,0,0
FG12736Y,59,Male,11,<2 miles,0,0,8,1,0,1
FG12737P,39,Female,22,>4 miles,0,0,19,0,0,0
FG12738T,49,Male,12,<2 miles,0,0,10,0,1,1
FG12739Q,43,Female,15,2-4 miles,0,0,8,0,1,0
FG12740Q,40,Female,13,2-4 miles,0,0,15,0,0,0
FG12741L,38,Male,9,<2 miles,1,1,13,1,0,0
FG12742B,34,Female,12,<2 miles,0,0,25,0,0,0
FG12743Q,40,Male,18,2-4 miles,0,0,1,0,0,0
FG12744J,19,Female,9,<2 miles,0,1,10,1,0,0
FG12745Z,31,Male,22,>4 miles,1,0,11,0,0,0
FG12746B,37,Male,13,>4 miles,1,0,23,0,0,0
FG12747J,24,Female,20,<2 miles,0,0,11,0,0,0
FG12748Q,36,Female,8,<2 miles,0,0,21,1,0,0
FG12749L,33,Male,13,<2 miles,0,0,21,1,0,0
FG12750Y,28,Male,3,2-4 miles,0,0,13,0,0,0
FG12751F,50,Male,35,<2 miles,0,0,25,0,0,1
FG12752J,31,Male,6,<2 miles,0,1,15,1,0,0
FG12753U,34,Female,8,2-4 miles,1,0,10,0,0,0
FG12754A,34,Male,10,>4 miles,1,0,12,0,0,0
FG12755J,30,Male,2,<2 miles,0,0,15,1,0,0
FG12756F,35,Female,9,<2 miles,0,0,2,1,0,0
FG12757K,27,Female,14,>4 miles,0,1,23,0,0,0
FG12758R,24,Female,11,2-4 miles,0,0,16,1,0,0
FG12759I,41,Female,15,2-4 miles,1,0,25,0,0,0
FG12760W,39,Male,16,2-4 miles,0,0,8,1,0,0
FG12761X,27,Male,18,>4 miles,0,1,17,0,0,0
FG12762Y,43,Female,12,2-4 miles,0,0,20,0,1,0
FG12763A,28,Male,11,>4 miles,0,1,18,1,0,0
FG12764B,38,Female,1,2-4 miles,0,0,16,1,1,0
FG12765R,44,Female,19,2-4 miles,0,0,9,0,0,1
FG12766V,31,Male,6,<2 miles,0,0,16,1,0,0
FG12767J,39,Female,2,<2 miles,0,1,19,0,0,0
FG12768S,28,Male,11,2-4 miles,0,0,18,1,0,0
FG12769E,33,Male,5,<2 miles,0,0,23,0,0,0
FG12770B,32,Male,20,2-4 miles,0,0,10,1,1,0
FG12771C,28,Female,8,<2 miles,0,0,5,1,0,0
FG12772M,33,Male,27,>4 miles,0,1,24,1,0,0
FG12773V,17,Female,4,<2 miles,0,0,15,1,0,0
FG12774Q,30,Female,25,>4 miles,0,1,10,0,0,0
FG12775Z,32,Female,4,2-4 miles,0,0,19,1,0,0
FG12776Y,33,Female,4,<2 miles,0,0,10,1,0,0
FG12777O,31,Male,14,2-4 miles,0,1,24,0,0,0
FG12778M,35,Male,1,<2 miles,0,0,14,1,0,0
FG12779P,38,Male,5,<2 miles,0,0,2,0,0,0
FG12780G,43,Female,8,<2 miles,0,0,10,0,0,0
FG12781S,28,Male,4,<2 miles,0,0,1,1,0,0
FG12782Z,22,Female,10,>4 miles,0,0,18,0,0,0
FG12783R,25,Female,2,<2 miles,0,0,11,1,0,0
FG12784J,29,Female,12,2-4 miles,0,0,13,1,0,0
FG12785X,30,Male,10,<2 miles,0,1,12,1,0,0
FG12786G,55,Female,36,2-4 miles,0,0,6,0,0,1
FG12787D,24,Female,6,<2 miles,0,0,25,1,0,0
FG12788P,35,Male,44,2-4 miles,0,0,1,0,0,1
FG12789P,38,Male,41,>4 miles,0,0,15,0,0,1
FG12790P,42,Male,10,2-4 miles,0,1,18,0,0,0
FG12791D,42,Female,11,<2 miles,1,0,24,1,0,1
FG12792Z,30,Female,10,2-4 miles,0,0,21,0,0,0
FG12793E,24,Female,3,<2 miles,0,0,18,0,0,0
FG12794K,34,Male,4,<2 miles,0,0,14,0,0,0
FG12795Z,25,Female,11,>4 miles,1,0,3,1,0,0
FG12796H,40,Female,9,<2 miles,0,0,16,0,0,0
FG12797G,19,Male,11,<2 miles,0,0,14,1,0,0
FG12798C,60,Female,20,2-4 miles,0,0,12,1,0,1
FG12799I,38,Female,3,<2 miles,0,0,24,1,0,0
FG12800G,34,Female,12,>4 miles,0,0,23,1,1,0
FG12801F,23,Male,7,<2 miles,0,0,15,1,0,0
FG12802Z,38,Male,15,>4 miles,0,0,18,0,0,0
FG12803O,22,Female,34,2-4 miles,0,0,17,0,0,1
FG12804D,34,Male,7,<2 miles,0,0,6,1,1,0
FG12805N,51,Male,35,2-4 miles,0,0,6,0,0,1
FG12806F,34,Male,18,2-4 miles,0,0,22,0,0,0
FG12807L,26,Female,1,<2 miles,0,0,21,0,0,0
FG12808D,44,Female,19,2-4 miles,1,1,5,0,0,0
FG12809C,29,Male,16,2-4 miles,0,0,11,1,0,0
FG12810W,34,Male,14,2-4 miles,0,0,1,1,0,0
FG12811L,29,Male,9,<2 miles,0,0,22,0,1,0
FG12812Y,30,Male,4,<2 miles,0,0,21,0,0,0
FG12813W,32,Female,8,<2 miles,0,0,4,0,1,0
FG12814I,39,Female,12,2-4 miles,0,0,19,0,0,0
FG12815I,44,Female,11,>4 miles,0,1,10,0,0,0
FG12816V,40,Male,8,<2 miles,0,1,2,0,0,0
FG12817B,36,Female,1,<2 miles,0,0,13,1,0,0
FG12818Z,39,Male,19,2-4 miles,0,0,5,0,0,0
FG12819A,18,Male,15,>4 miles,0,0,16,0,0,0
FG12820Q,32,Female,14,>4 miles,0,1,13,0,1,0
FG12821X,43,Female,14,2-4 miles,0,0,21,1,0,0
FG12822Y,34,Female,16,<2 miles,0,0,18,0,0,0
FG12823U,20,Male,3,<2 miles,0,0,12,1,0,0
FG12824F,33,Female,13,<2 miles,0,0,5,1,0,0
FG12825Q,40,Female,4,<2 miles,0,0,7,0,0,0
FG12826T,47,Female,16,2-4 miles,0,0,24,0,0,0
FG12827M,34,Male,11,<2 miles,0,0,14,1,0,0
FG12828D,43,Male,9,<2 miles,0,0,14,0,0,0
FG12829G,31,Female,3,<2 miles,0,0,9,0,0,0
FG12830B,18,Female,2,<2 miles,0,0,12,0,0,0
FG12831B,25,Male,17,>4 miles,0,0,21,0,0,0
FG12832B,49,Male,5,<2 miles,0,0,5,0,0,0
FG12833E,30,Male,8,<2 miles,0,1,14,1,0,0
FG12834L,33,Male,11,2-4 miles,1,0,5,0,0,0
FG12835Q,33,Female,11,<2 miles,0,0,15,1,0,0
FG12836D,53,Male,16,2-4 miles,0,0,15,0,1,1
FG12837V,30,Male,13,>4 miles,0,0,11,0,0,0
FG12838T,34,Male,15,>4 miles,0,1,8,0,0,0
FG12839G,33,Male,11,>4 miles,0,0,4,0,0,0
FG12840U,37,Male,6,<2 miles,0,0,22,1,0,0
FG12841G,18,Female,13,2-4 miles,0,0,15,0,0,0
FG12842L,28,Female,10,<2 miles,0,0,13,0,0,0
FG12843I,37,Male,44,<2 miles,0,0,3,1,0,1
FG12844B,36,Male,5,>4 miles,0,0,3,0,0,0
FG12845A,25,Male,7,<2 miles,0,0,18,1,0,0
FG12846A,27,Male,15,>4 miles,0,1,10,0,0,0
FG12847L,25,Female,0,<2 miles,1,0,24,1,0,0
FG12848K,28,Female,19,2-4 miles,0,0,3,1,0,0
FG12849F,41,Female,29,<2 miles,0,0,11,1,0,1
FG12850G,29,Female,0,<2 miles,0,1,9,1,0,0
FG12851E,43,Male,15,>4 miles,0,0,20,0,0,0
FG12852T,25,Female,7,<2 miles,0,0,8,1,0,0
FG12853C,37,Female,10,2-4 miles,0,1,9,0,0,0
FG12854J,47,Female,9,<2 miles,0,0,17,1,0,0
FG12855D,28,Male,0,<2 miles,0,0,25,0,0,0
FG12856P,27,Female,7,<2 miles,0,0,3,0,0,0
FG12857Z,33,Female,22,>4 miles,1,1,6,0,0,0
FG12858X,47,Male,8,<2 miles,0,0,20,0,0,0
FG12859F,35,Male,7,<2 miles,0,0,21,1,0,0
FG12860L,29,Female,12,<2 miles,0,0,23,0,0,0
FG12861H,39,Female,4,2-4 miles,0,1,1,1,0,0
FG12862E,31,Female,17,2-4 miles,0,1,3,0,0,1
FG12863K,41,Female,15,2-4 miles,0,0,1,0,0,0
FG12864D,40,Female,6,<2 miles,0,0,13,0,0,0
FG12865Q,30,Male,18,>4 miles,1,1,3,1,0,0
FG12866G,27,Female,3,2-4 miles,0,0,13,1,0,0
FG12867R,27,Male,20,>4 miles,0,1,7,1,0,0
FG12868C,39,Female,31,>4 miles,0,0,5,0,0,0
FG12869D,46,Male,17,2-4 miles,0,0,12,0,0,0
FG12870P,27,Female,11,<2 miles,0,1,17,0,0,0
FG12871E,40,Female,12,>4 miles,0,0,12,0,0,0
FG12872A,17,Female,23,>4 miles,1,1,20,1,0,0
FG12873E,29,Female,9,<2 miles,1,1,9,0,0,0
FG12874P,34,Female,8,<2 miles,0,0,25,0,0,0
FG12875J,25,Female,5,>4 miles,1,0,22,0,0,0
FG12876R,25,Male,5,<2 miles,1,0,12,1,0,0
FG12877B,27,Male,29,>4 miles,0,0,16,0,0,0
FG12878Q,38,Male,9,<2 miles,0,0,17,1,0,0
FG12879P,35,Male,24,<2 miles,0,0,15,0,1,1
FG12880N,18,Female,7,<2 miles,0,0,3,1,0,0
FG12881U,18,Female,13,<2 miles,0,0,18,0,0,0
FG12882V,28,Female,5,<2 miles,0,1,17,1,0,0
FG12883U,39,Male,6,<2 miles,0,0,22,0,0,0
FG12884L,17,Male,20,2-4 miles,0,0,14,1,0,0
FG12885J,30,Female,13,>4 miles,0,0,1,1,0,0
FG12886K,29,Female,11,<2 miles,0,0,21,1,1,0
FG12887H,47,Male,8,2-4 miles,0,0,21,0,0,0
FG12888S,31,Female,7,2-4 miles,0,0,4,1,0,0
FG12889J,38,Female,16,2-4 miles,0,1,8,0,0,0
FG12890H,35,Male,15,2-4 miles,0,0,3,0,0,0
FG12891K,19,Female,8,<2 miles,0,1,18,0,0,0
FG12892N,43,Male,6,<2 miles,0,0,7,0,0,0
FG12893S,36,Male,9,<2 miles,0,0,4,1,0,0
FG12894Z,41,Male,25,<2 miles,0,0,2,0,0,1
FG12895O,29,Male,11,2-4 miles,0,0,23,0,1,0
FG12896Y,18,Female,4,2-4 miles,0,0,17,0,0,0
FG12897T,23,Male,23,>4 miles,0,0,14,0,0,0
FG12898S,33,Female,26,>4 miles,0,0,12,0,0,0
FG12899E,37,Male,9,>4 miles,1,0,18,0,0,0
FG12900Q,33,Male,21,>4 miles,0,0,8,1,0,0
FG12901N,29,Male,5,<2 miles,0,0,16,1,0,0
FG12902F,28,Female,19,2-4 miles,0,0,2,1,0,0
FG12903C,38,Female,8,<2 miles,1,0,15,0,0,0
FG12904J,20,Male,16,>4 miles,0,0,2,0,1,0
FG12905T,43,Male,13,>4 miles,0,0,11,0,0,0
FG12906I,51,Female,23,>4 miles,0,0,13,0,0,1
FG12907Q,22,Female,45,>4 miles,0,0,7,1,0,0
FG12908W,29,Female,14,2-4 miles,0,1,2,1,0,0
FG12909L,48,Female,33,2-4 miles,0,0,9,0,0,1
FG12910J,29,Female,6,<2 miles,0,1,7,0,0,0
FG12911S,38,Male,6,2-4 miles,0,0,13,1,0,0
FG12912E,26,Male,4,<2 miles,0,0,20,1,0,0
FG12913I,42,Male,17,>4 miles,0,0,7,0,0,0
FG12914V,41,Male,1,<2 miles,0,0,9,1,0,0
FG12915W,23,Male,16,>4 miles,1,0,23,0,0,0
FG12916R,34,Male,32,<2 miles,0,0,1,1,1,1
FG12917Q,41,Male,22,>4 miles,0,0,18,0,0,0
FG12918T,35,Female,8,>4 miles,0,0,14,0,0,0
FG12919O,46,Male,21,>4 miles,0,0,12,1,1,0
FG12920K,26,Male,5,<2 miles,0,0,20,0,0,0
FG12921Q,41,Male,11,>4 miles,0,0,3,0,0,0
FG12922J,33,Female,6,<2 miles,0,1,6,1,1,0
FG12923T,34,Male,13,<2 miles,0,1,13,0,0,0
FG12924H,35,Male,5,<2 miles,0,1,3,0,0,0
FG12925N,37,Female,11,>4 miles,0,0,17,0,1,0
FG12926Z,34,Female,8,<2 miles,0,0,10,1,0,0
FG12927E,37,Female,40,>4 miles,0,1,19,0,0,1
FG12928P,22,Female,15,2-4 miles,0,0,5,1,0,0
FG12929V,42,Male,7,<2 miles,0,0,5,0,0,0
FG12930I,39,Male,14,>4 miles,0,0,12,0,1,0
FG12931G,30,Male,1,<2 miles,0,0,10,0,0,0
FG12932B,38,Female,33,>4 miles,0,0,5,0,0,1
FG12933U,44,Male,3,<2 miles,0,1,9,0,0,0
FG12934Y,43,Male,17,2-4 miles,1,1,3,1,0,0
FG12935Q,42,Female,9,<2 miles,0,0,7,0,1,0
FG12936P,28,Female,4,<2 miles,0,0,4,0,0,0
FG12937Y,32,Male,0,<2 miles,0,0,10,1,1,0
FG12938F,53,Female,28,<2 miles,0,0,14,1,0,1
FG12939K,31,Male,13,<2 miles,0,0,7,1,0,0
FG12940J,44,Male,6,<2 miles,0,0,14,1,0,0
FG12941H,31,Female,0,<2 miles,0,0,9,1,1,0
FG12942U,40,Male,8,2-4 miles,1,0,6,0,0,0
FG12943Z,33,Male,0,2-4 miles,0,1,12,0,0,0
FG12944P,37,Male,23,>4 miles,0,1,19,0,0,0
FG12945K,23,Female,11,2-4 miles,0,0,20,1,1,0
FG12946I,35,Female,20,2-4 miles,0,0,23,0,0,0
FG12947D,20,Male,0,2-4 miles,0,0,11,1,0,0
FG12948T,32,Female,9,<2 miles,1,1,12,0,0,0
FG12949I,17,Female,14,2-4 miles,0,1,1,0,1,0
FG12950X,48,Female,2,<2 miles,0,0,16,0,0,0
FG12951Y,42,Female,25,>4 miles,0,0,22,0,0,0
FG12952E,39,Male,7,2-4 miles,0,0,3,1,0,0
FG12953K,49,Female,4,<2 miles,0,0,9,0,0,0
FG12954T,24,Female,22,2-4 miles,0,0,10,0,0,0
FG12955A,34,Female,10,<2 miles,0,0,7,0,0,0
FG12956Q,44,Female,7,<2 miles,0,0,12,1,0,0
FG12957Z,32,Female,10,<2 miles,0,1,15,1,0,0
FG12958T,46,Female,21,2-4 miles,0,0,14,1,0,0
FG12959J,22,Female,16,2-4 miles,0,0,22,0,0,0
FG12960Y,27,Female,9,>4 miles,0,0,24,0,0,0
FG12961R,28,Female,2,<2 miles,1,0,15,1,0,0
FG12962V,31,Female,19,2-4 miles,0,0,4,1,0,0
FG12963I,52,Male,20,2-4 miles,0,0,12,0,0,1
FG12964M,48,Male,6,<2 miles,0,1,10,0,0,0
FG12965O,31,Female,21,2-4 miles,0,1,12,0,0,0
FG12966H,38,Female,8,<2 miles,0,1,9,1,0,0
FG12967D,30,Female,14,<2 miles,0,0,11,1,1,0
FG12968G,16,Female,3,<2 miles,0,0,22,1,0,0
FG12969V,37,Male,17,2-4 miles,0,0,8,0,0,0
FG12970H,17,Male,0,<2 miles,0,0,10,1,1,0
FG12971K,33,Female,1,<2 miles,0,1,13,1,0,0
FG12972O,21,Male,0,<2 miles,0,0,13,1,0,0
FG12973L,30,Male,10,2-4 miles,0,0,3,0,0,0
FG12974D,44,Male,11,<2 miles,0,1,10,0,0,0
FG12975P,36,Male,1,<2 miles,1,1,13,1,0,0
FG12976V,47,Female,21,2-4 miles,0,0,4,1,0,0
FG12977O,26,Female,11,<2 miles,1,0,24,1,0,0
FG12978F,39,Female,14,2-4 miles,0,0,24,0,0,0
FG12979K,37,Male,16,2-4 miles,0,0,10,1,0,1
FG12980I,37,Female,10,<2 miles,0,0,25,1,0,0
FG12981J,47,Female,14,<2 miles,0,0,16,0,0,0
FG12982Y,41,Female,13,>4 miles,0,0,12,0,0,0
FG12983M,37,Female,4,<2 miles,1,0,5,1,0,0
FG12984F,18,Male,11,>4 miles,1,0,20,1,0,0
FG12985K,38,Female,24,<2 miles,0,0,25,0,1,1
FG12986P,31,Female,7,2-4 miles,0,1,12,0,0,0
FG12987D,34,Male,20,2-4 miles,0,0,12,1,0,0
FG12988Q,23,Male,18,>4 miles,0,0,12,0,1,0
FG12989X,22,Male,25,>4 miles,0,0,14,1,0,0
FG12990M,49,Female,9,<2 miles,0,0,20,0,0,0
FG12991J,40,Male,0,<2 miles,0,0,22,0,0,0
FG12992Q,35,Male,0,2-4 miles,0,0,23,0,0,0
FG12993T,32,Female,13,<2 miles,0,0,25,0,0,0
FG12994R,27,Male,1,<2 miles,0,0,15,1,0,0
FG12995K,36,Female,9,<2 miles,0,0,25,0,0,0
FG12996Y,38,Male,0,>4 miles,0,0,11,0,0,0
FG12997P,23,Female,3,<2 miles,0,0,19,1,0,0
FG12998C,37,Male,3,<2 miles,0,0,9,0,0,0
FG12999V,32,Male,22,>4 miles,0,0,6,0,0,0
FG13000E,17,Female,15,2-4 miles,0,0,17,0,0,0
FG13001W,27,Male,25,>4 miles,0,0,23,0,0,0
FG13002W,29,Male,1,<2 miles,0,0,13,0,0,0
FG13003Y,37,Male,12,<2 miles,0,0,1,0,0,0
FG13004H,40,Male,2,<2 miles,0,0,14,0,0,0
FG13005Z,21,Female,8,<2 miles,0,0,9,0,0,0
FG13006D,39,Female,2,<2 miles,1,0,18,1,0,0
FG13007O,19,Female,25,>4 miles,0,0,5,0,0,0
FG13008H,44,Male,18,>4 miles,0,0,24,1,0,0
FG13009T,31,Female,9,<2 miles,1,0,21,1,0,0
FG13010H,33,Female,6,<2 miles,0,0,2,1,0,0
FG13011P,48,Female,15,<2 miles,0,0,18,0,0,0
FG13012P,23,Female,5,<2 miles,0,0,16,0,0,0
FG13013R,20,Female,0,<2 miles,0,0,18,0,0,0
FG13014G,28,Male,0,<2 miles,0,0,8,1,0,0
FG13015U,46,Male,6,<2 miles,0,0,6,0,0,0
FG13016M,18,Female,8,<2 miles,0,0,14,0,0,0
FG13017C,18,Male,15,<2 miles,0,0,10,1,0,0
FG13018A,31,Male,2,<2 miles,0,1,15,0,1,0
FG13019S,42,Female,5,<2 miles,0,0,15,0,0,0
FG13020C,48,Female,27,>4 miles,0,1,16,0,1,1
FG13021Y,30,Male,2,<2 miles,0,0,24,1,0,0
FG13022A,31,Female,22,>4 miles,0,0,9,0,0,0
FG13023R,45,Female,9,>4 miles,0,0,24,0,0,0
FG13024W,18,Female,16,>4 miles,0,0,11,1,0,0
FG13025L,31,Female,10,2-4 miles,0,0,24,0,0,0
FG13026C,36,Male,19,2-4 miles,0,0,1,1,1,0
FG13027X,39,Male,30,>4 miles,0,0,4,0,0,0
FG13028P,29,Male,6,<2 miles,0,0,3,1,0,0
FG13029U,35,Female,13,<2 miles,0,0,4,0,0,0
FG13030Y,18,Female,14,>4 miles,0,0,20,0,0,0
FG13031T,27,Female,18,2-4 miles,0,0,17,0,0,0
FG13032R,39,Female,21,>4 miles,0,0,25,0,0,0
FG13033B,26,Female,4,2-4 miles,0,0,24,1,0,0
FG13034J,35,Female,24,>4 miles,0,0,21,1,1,1
