Code,Income,Credit_Score,Loan,Age,Default
2006,53199.40561,691.8577243,11144.78921,28,0
2007,50018.08213,633.9420481,20004.10249,47,0
2008,37743.67053,570.7187147,11091.63964,42,0
2009,59888.68503,707.0033923,10761.86394,44,0
2010,64063.55206,608.1454933,19092.97309,22,0
2011,25886.60203,647.0639786,19609.68189,51,0
2012,38559.12832,672.3268253,19257.04968,42,0
2013,38462.86475,659.9805209,8421.012959,21,0
2014,35901.45348,704.7089774,12670.24511,34,0
2015,62442.12263,673.9501572,19114.94296,45,0
2016,47092.60792,606.934521,15207.7092,56,0
2017,46032.27738,758.9281087,9631.535769,56,0
2018,19942.06453,659.7166732,17291.5897,61,0
2019,59531.27045,642.6329887,11425.96371,23,0
2020,31411.12408,698.1962712,23972.62424,25,1
2021,50898.98945,662.4725473,22724.20731,21,0
2022,54160.65407,669.9614096,18020.48713,39,0
2023,70409.87894,774.6091999,21805.03352,53,0
2024,30367.69401,636.2439286,15323.95675,62,0
2025,4707.317663,634.1119553,18827.18747,50,0
2026,52757.74317,655.8289256,22388.60148,32,0
2027,77007.66772,703.5757968,16227.49341,30,0
2028,68584.19529,574.6732985,13724.06414,54,0
2029,53144.89123,551.7222054,6476.890209,36,0
2030,42625.45722,620.6442365,14584.33237,60,0
2031,62106.83895,568.303852,19117.11592,49,0
2032,35396.807,628.7584326,19728.16714,35,0
2033,57145.36654,675.1249848,17521.82533,31,0
2034,57582.05239,605.4625568,12293.50453,64,0
2035,65903.14861,578.6586712,5115.892155,54,0
2036,91394.90058,653.4668581,12523.92451,56,0
2037,55886.23951,693.1271742,13478.27564,50,0
2038,42365.54561,565.2513281,13435.35516,55,0
2039,49616.38532,691.0116199,18092.78178,29,0
2040,23463.86143,690.8653102,24928.38206,38,1
2041,39579.30303,697.7042551,15617.64601,39,0
2042,43860.76343,710.9240107,13916.34105,59,0
2043,42138.67403,760.1006962,13703.89093,24,0
2044,52285.32308,632.1953976,15621.92383,26,0
2045,37663.70101,655.478579,10858.5312,53,0
2046,66815.46001,629.1780783,15600.99279,52,0
2047,50003.10597,650.0988422,17254.06168,36,0
2048,49860.49518,726.6436678,16048.43032,31,0
2049,45081.57925,582.7492758,17287.70967,42,0
2050,52327.86026,606.9475164,17168.73805,56,0
2051,62376.47397,718.8590468,6140.516589,43,0
2052,36993.04676,701.0018253,18184.35079,46,0
2053,40128.25266,631.8434177,11644.92577,51,0
2054,45444.10957,692.7201001,9520.804185,49,0
2055,29811.93615,667.0607921,9477.740861,25,0
2056,37711.1321,725.0137305,17167.70805,58,0
2057,42856.6869,653.7254797,13887.12536,45,0
2058,63115.83771,701.2816057,6590.15608,54,0
2059,53938.41994,782.1005955,17390.18908,32,0
2060,52903.84867,679.9049578,7801.959346,42,0
2061,62763.46943,652.4664083,15699.10679,29,0
2062,47939.42317,686.1223493,16192.49463,40,0
2063,55856.97275,631.7359571,19427.88541,49,0
2064,48451.67371,769.3983853,23908.42393,64,1
2065,53980.43524,659.0035519,8176.61837,49,0
2066,41258.62014,636.353334,14737.63072,47,0
2067,13417.74263,608.2155497,13618.32352,37,0
2068,47985.81257,704.8610096,17168.74843,25,0
2069,71341.22204,693.3593706,16078.34385,33,0
2070,63893.23103,625.1322814,13237.26879,62,0
2071,64480.96227,678.8225673,12795.48906,35,0
2072,68541.96083,574.5722016,9417.745724,35,0
2073,51329.86386,659.2485288,19939.30791,38,0
2074,52959.73561,672.6378176,17296.02091,22,0
2075,40735.22157,735.3664905,19588.84099,43,0
2076,45258.90716,611.4590599,13448.01932,63,0
2077,59236.56725,586.0823686,11715.82266,33,0
2078,68058.26656,605.228602,9608.424667,63,0
2079,47908.30586,583.171575,16794.58792,24,0
2080,43247.16103,716.8328679,9801.033877,45,0
2081,50007.91938,727.4319648,24243.31534,31,1
2082,59018.10123,666.0108289,8461.787095,62,0
2083,28342.17776,711.0647473,16368.3006,32,0
2084,15557.2857,656.697919,22834.27354,33,1
2085,41741.94726,645.2444176,17995.4488,29,0
2086,31689.31361,633.348119,15878.36856,58,0
2087,42377.89704,634.4804504,10157.58177,26,0
2088,47783.29522,572.6099222,8091.154057,63,0
2089,43201.27386,663.2127382,18850.25054,63,0
2090,71787.01302,647.9833045,22530.7362,30,0
2091,54901.17147,687.2680362,12805.75005,43,0
2092,54507.11539,654.6761748,9304.692462,35,0
2093,59333.10716,641.8648149,2709.152847,43,0
2094,32917.50323,606.4403485,10096.17578,60,0
2095,65586.67681,653.6076618,14431.71579,57,0
2096,48863.5357,686.9118615,22995.6162,54,1
2097,60057.20926,592.8330504,18365.66846,36,0
2098,33922.1415,654.3736877,16525.42702,61,0
2099,26693.61851,661.6521476,12999.40169,52,0
2100,62268.34487,614.0967608,12084.17141,58,0
2101,55646.14289,620.6071848,22028.23799,60,1
2102,36469.22668,661.5305424,16003.6927,25,0
2103,36955.05378,593.3289491,4486.99654,37,0
2104,66881.52177,667.4961858,11632.30176,42,0
2105,32158.82161,605.2322813,10708.91984,59,0
2106,74640.0943,703.1426847,12268.67995,61,0
2107,36490.68898,766.8913873,17814.5533,38,0
2108,59575.87888,606.9621599,14462.77559,48,0
2109,45070.72286,676.7103931,14615.67296,33,0
2110,59047.81147,613.6629048,21567.36581,62,0
2111,41838.28997,702.0477087,11517.69455,21,0
2112,47558.10641,586.7370795,24320.99763,39,1
2113,50613.78763,674.0293379,11643.46204,54,0
2114,34967.18816,606.3505517,15445.99098,24,0
2115,61112.36518,639.6507705,13593.98202,63,0
2116,42301.7965,598.4487362,15617.09567,23,0
2117,46571.00127,691.1175235,17222.95998,61,0
2118,35084.75938,608.1509823,17169.1762,30,0
2119,11564.99512,677.598213,11234.41335,48,0
2120,47134.58356,632.7950986,9385.426613,54,0
2121,86189.23132,644.2763814,27515.85895,59,1
2122,61769.06432,657.3877954,12580.0783,39,0
2123,49711.0943,611.9087664,18496.06219,62,0
2124,46056.63756,660.5183557,6961.793447,56,0
2125,50336.98839,726.5167282,13601.9364,63,0
2126,58206.78673,611.0952607,14364.00308,23,0
2127,32287.80777,708.5905072,17364.07535,43,0
2128,66714.82542,724.9048817,1387.729295,37,0
2129,60730.71973,609.1922505,15830.70307,27,0
2130,60772.78589,577.2472697,9251.292723,46,0
2131,56577.13608,665.098045,16621.72856,63,0
2132,50294.24987,622.6296239,9818.354016,38,0
2133,60092.91854,743.430161,10722.58652,26,0
2134,58877.21201,651.740377,13631.86195,51,0
2135,44689.38934,609.8900296,9738.352652,49,0
2136,41395.97341,592.6420244,12622.32777,29,0
2137,51527.84443,704.495248,9033.121157,55,0
2138,73235.30227,621.4408013,5834.147742,37,0
2139,31413.39387,652.19144,20089.78526,32,0
2140,27987.12101,697.7901373,8519.756536,56,0
2141,52471.41262,625.7870824,14106.59556,44,0
2142,50763.31553,647.7035586,18764.45541,30,0
2143,52600.12497,649.1715795,11925.27949,50,0
2144,53659.29797,684.1662256,10874.1705,49,0
2145,46651.96618,679.5372168,16131.19044,59,0
2146,72347.95158,638.9943134,20589.66911,30,0
2147,25986.44032,653.1824531,9153.423675,59,0
2148,37572.54463,631.4110494,14249.26084,48,0
2149,48451.1786,576.1193797,6337.527025,38,0
2150,25352.16783,662.8800429,13033.99498,61,0
2151,47362.18393,744.609588,15171.02342,37,0
2152,74922.05249,605.814043,10726.87679,31,0
2153,50313.29732,611.3485145,12715.04083,21,0
2154,53460.51359,606.4636114,7958.866158,37,0
2155,31097.52852,686.2295889,15385.39306,56,0
2156,40754.57888,672.4242727,20278.47124,56,0
2157,44372.0543,642.0731154,9514.280651,29,0
2158,45234.27355,604.0990469,11886.64117,48,0
2159,69224.65693,654.6188396,17512.73123,53,0
2160,58365.36591,571.7688936,21060.4536,23,0
2161,33328.13065,657.1713283,7534.050939,28,0
2162,53697.57168,693.5762193,14156.07631,26,0
2163,57473.32623,587.4400432,16415.65411,26,0
2164,67102.23558,573.3740862,14489.71805,49,0
2165,73708.1103,728.9718946,2616.039666,57,0
2166,34773.58712,619.412018,17505.45005,32,0
2167,37837.13733,706.7973923,22596.68176,29,0
2168,31136.33212,642.3001167,15583.30876,61,0
2169,46489.70211,641.9022592,9844.469734,39,0
2170,56995.37562,671.920635,12434.36377,37,0
2171,64810.01775,605.8000572,23849.56534,64,1
2172,48860.73465,656.6248572,19549.8127,52,0
2173,45202.28715,630.9255293,18200.13309,55,0
2174,52276.36988,583.9753278,16782.06292,34,0
2175,37472.85648,666.8741037,11694.31444,36,0
2176,81343.08083,636.8346097,13997.1441,41,0
2177,25885.08459,642.1487586,14610.38632,32,0
2178,52771.10868,589.4919528,17747.87158,44,0
2179,80354.09329,729.5700184,22544.59447,54,0
2180,50101.99767,693.8357093,20591.69068,28,0
2181,47149.41447,698.2077942,7903.078221,64,0
2182,44638.31866,634.7277649,16119.97484,41,0
2183,47294.12477,563.5408555,18683.81673,28,0
2184,70592.72712,747.6458691,18094.30165,48,0
2185,16822.07133,646.9451246,11853.83118,36,0
2186,73001.50552,612.5600102,29570.54608,30,1
2187,28640.64271,670.8400787,8614.577188,35,0
2188,46000.21506,708.3560394,9584.057767,24,0
2189,43561.3337,648.8474722,16167.97541,46,0
2190,58828.29905,713.9287584,25584.01527,35,1
2191,26028.13472,704.1499969,10819.02575,56,0
2192,56932.58999,596.1809406,13670.85817,52,0
2193,80364.64435,616.3104947,20386.46837,63,0
2194,29552.38993,697.8768582,14910.68923,58,0
2195,52845.59251,514.3693718,13326.98073,24,0
2196,40070.26733,642.5272153,17828.16451,61,0
2197,56388.30809,578.4584399,16362.58995,29,0
2198,50287.21666,626.1723099,20152.19393,55,0
2199,40377.69636,635.0589955,21457.34445,48,0
2200,57318.08427,632.0877811,16535.0153,57,0
2201,77065.22165,622.3869374,16458.66363,29,0
2202,47136.44312,595.1428175,16070.55491,22,0
2203,60796.36913,764.5955633,17445.65278,23,0
2204,30600.90563,743.3731002,15275.85319,64,0
2205,35653.45435,591.896709,14996.95759,25,0
2206,57086.09417,729.1058376,20983.1356,30,0
2207,72261.74043,630.0267255,22580.5809,48,1
2208,55334.20023,656.4593737,7462.235277,35,0
2209,45304.12954,646.836302,15050.10576,34,0
2210,49989.37108,617.0125679,11556.52783,43,0
2211,31243.88399,699.1926172,13445.14267,33,0
2212,59067.7299,656.2943265,17012.58105,36,0
2213,63234.99593,626.1724288,18347.19186,50,0
2214,43218.64501,584.7705278,14439.36778,60,0
2215,42949.36778,605.3202493,5433.298326,28,0
2216,53988.17344,567.9309942,10174.7721,37,0
2217,43449.20396,650.6111774,19482.49835,50,0
2218,49008.01078,590.1667204,1297.86789,37,0
2219,81495.82684,636.7219744,20937.13576,55,0
2220,46294.61449,718.5050927,17606.14995,21,0
2221,44624.89772,709.9649786,21580.88041,44,0
2222,40286.87292,648.3861553,14007.15407,45,0
2223,61162.87957,645.6457637,4692.97288,22,0
2224,47281.6374,743.9937275,17151.81321,45,0
2225,40259.40443,676.037806,21373.26562,34,0
2226,69819.56048,633.609677,19623.60903,59,0
2227,71294.04507,578.6990941,11686.54258,53,0
2228,40993.64651,669.6936609,15433.80538,37,0
2229,22001.90073,691.4661886,12335.81866,51,0
2230,65112.70535,618.4174238,10903.66768,30,0
2231,39730.55261,664.5601378,19776.94286,26,0
2232,61859.38399,631.8213353,9012.338444,59,0
2233,20448.44273,640.79838,10530.91785,45,0
2234,63388.96007,525.6088971,9479.871833,58,0
2235,31832.42106,638.9109298,7548.762384,57,0
2236,60961.46179,698.4684651,15732.07146,50,0
2237,50214.09602,618.4298722,20807.51524,54,0
2238,35690.90871,652.6263184,14075.61622,38,0
2239,43894.45531,612.2024647,7471.260997,44,0
2240,60294.77685,668.0220838,19199.7227,47,0
2241,51588.4168,639.1738401,23428.50877,47,1
2242,58766.19471,603.037923,11768.78838,59,0
2243,79646.60877,716.6275734,12607.22867,41,0
2244,26536.37582,696.4466007,17578.30315,39,0
2245,74258.18862,619.7546618,23109.36874,59,1
2246,51565.33906,674.8894155,12400.82927,43,0
2247,36518.23928,676.8706001,8337.751095,59,0
2248,30045.29561,682.1150618,18157.09303,64,0
2249,47163.19414,565.2872052,18995.34037,35,0
2250,63824.75168,700.3303271,15030.65725,63,0
2251,48086.76319,621.5150519,12209.3337,22,0
2252,72667.32395,632.1086033,19971.89365,55,0
2253,28232.36465,781.8940876,17640.18002,40,0
2254,49818.66578,665.093669,11157.82242,48,0
2255,31214.09833,630.6838762,15245.47366,35,0
2256,55454.47824,539.7352814,8241.46234,36,0
2257,63303.31085,719.4882067,18429.45228,53,0
2258,43688.57309,582.7395165,13688.83215,32,0
2259,10936.79215,599.8280548,12821.44584,59,0
2260,52984.2222,633.432385,14835.62757,59,0
2261,56551.07828,720.8205896,15201.5385,63,0
2262,56064.42132,688.6619993,19474.65031,40,0
2263,68536.73288,642.1081245,17955.45266,49,0
2264,33934.19481,665.4146032,14217.95361,63,0
2265,60203.24158,619.9807154,18818.34075,23,0
2266,67887.61269,656.9826845,17003.68627,25,0
2267,23321.18624,653.6668372,12867.00182,22,0
2268,54794.77739,698.4384948,14376.40921,43,0
2269,42437.30253,698.3589061,14258.88556,46,0
2270,48777.1599,674.6988691,17526.30672,46,0
2271,55215.14725,631.8826221,13164.88693,27,0
2272,42691.57154,687.0911147,13047.95407,30,0
2273,39864.37881,645.4015767,24843.78655,25,1
2274,50512.28626,595.9042816,19698.67741,32,0
2275,33691.31092,629.8356104,11196.99668,52,0
2276,33712.62307,654.2263492,17854.70497,62,0
2277,60190.59924,695.5107892,15591.75033,51,0
2278,32768.08947,640.8235914,16957.75588,42,0
2279,59994.68751,589.5400644,15686.70662,37,0
2280,56938.86939,652.8370842,20948.21323,40,0
2281,24112.89907,655.672802,16728.10172,40,0
2282,39836.53021,659.2918814,14689.55651,63,0
2283,67911.64105,695.9935758,20210.95288,28,0
2284,35282.51703,700.946162,16166.42521,54,0
2285,43033.93607,620.2894564,15607.3929,43,0
2286,56930.9134,619.1928271,16570.11301,58,0
2287,61750.85764,597.9900645,14531.95488,48,0
2288,46226.91671,684.9407835,15046.13496,33,0
2289,41037.34708,722.4410054,12066.52706,49,0
2290,71335.54793,634.2459036,11244.1639,28,0
2291,76083.49496,637.9284718,10007.14807,31,0
2292,64682.87076,723.3391278,8040.083566,38,0
2293,51279.77214,675.2778927,10601.41319,45,0
2294,37876.01418,671.8117852,14128.66483,42,0
2295,37543.3339,590.4541747,15515.58791,55,0
2296,57837.71158,683.9364035,13643.51718,49,0
2297,56275.97331,603.543183,3221.482549,41,0
2298,71023.97889,593.2989907,22872.93179,27,1
2299,59756.75139,632.6614212,20432.40061,32,0
2300,27453.79547,620.7103638,17228.79926,56,0
2301,65779.21427,638.9200153,24537.45336,44,1
2302,35029.09059,577.9509183,10113.17941,52,0
2303,44240.43092,697.9408153,24438.1256,47,1
2304,53753.00309,706.3843147,10173.92962,52,0
2305,79935.01235,552.6328763,16193.68963,52,0
2306,96648.77834,698.9228903,8630.813374,52,0
2307,59100.84589,609.4735685,15073.47048,46,0
2308,47252.05072,692.8487768,16930.83249,31,0
2309,58017.58473,646.5776754,14226.54834,38,0
2310,63314.83139,651.4387782,18569.38722,59,0
2311,45189.98562,640.7451175,15495.07225,25,0
2312,76928.17034,710.6064602,12387.92636,36,0
2313,53451.06139,588.0205994,12165.93341,31,0
2314,57466.14634,680.3920169,19054.56886,55,0
2315,59988.86378,705.0665082,11731.28985,31,0
2316,56323.79916,685.817004,19577.01485,62,0
2317,62584.10751,766.2349457,21113.55896,43,0
2318,40741.2022,623.5526619,6656.430688,54,0
2319,41625.47369,697.8652411,20664.63194,37,0
2320,33497.68651,644.6954682,25302.11349,30,1
2321,56592.51846,711.6703038,16260.01881,38,0
2322,61684.04755,649.6155502,17995.42093,64,0
2323,56866.59299,630.6062109,20185.02662,28,0
2324,75117.3865,715.3036102,13622.58842,46,0
2325,49916.05972,625.421903,15911.40112,23,0
2326,60031.12483,579.3637121,8429.002352,44,0
2327,33624.48686,624.1576558,15693.17514,23,0
2328,44193.50446,680.9516473,17490.55998,58,0
2329,60433.06636,719.6019376,17580.81511,22,0
2330,62736.53166,655.5564688,20327.12362,55,0
2331,45590.49579,715.9098534,11125.98911,37,0
2332,48926.01122,582.0912539,12336.96622,29,0
2333,27231.8938,627.8368268,24477.53673,56,1
2334,44644.56199,635.5712441,14248.35813,42,0
2335,63355.74745,644.2720286,16000.16894,51,0
2336,58628.07524,654.2047194,14664.94979,54,0
2337,57509.98582,684.5455479,10891.59587,44,0
2338,50746.60531,627.7596581,23117.64605,29,1
2339,50105.94738,656.9514343,12361.49294,63,0
2340,40095.18291,647.7438555,9363.572381,22,0
2341,60482.4263,603.7055048,12746.29861,41,0
2342,56314.59417,644.3166655,4991.469991,54,0
2343,57380.28272,642.8170235,11743.56268,47,0
2344,42109.47736,641.7459717,10159.35701,57,0
2345,17699.8562,651.5879728,18087.14315,27,0
2346,66457.29068,653.783677,11632.9288,42,0
2347,42817.43816,628.385241,19439.01968,24,0
2348,37058.36354,713.6357367,21992.41997,34,0
2349,60402.18368,591.5259685,18905.87668,54,0
2350,44119.8104,613.9514946,13923.05856,43,0
2351,65899.04576,788.9981812,15705.57248,64,0
2352,59255.08924,598.1004323,7375.075299,62,0
2353,60253.53985,582.3122663,14331.10314,45,0
2354,29510.66433,686.7238373,10697.80766,21,0
2355,68179.15978,546.1440073,18471.63191,35,0
2356,53918.75797,638.2363045,27863.76195,52,1
2357,44460.84291,757.2912463,17499.10818,34,0
2358,52150.82701,572.7532039,5044.299255,61,0
2359,23356.47151,550.9017757,13193.84904,41,0
2360,56129.79217,575.0409399,15612.45463,27,0
2361,34559.42738,694.9179784,15436.78713,56,0
2362,29709.94571,706.238836,11345.93437,41,0
2363,27164.61221,624.3705602,16226.45871,60,0
2364,66690.32562,684.1606202,8787.495815,32,0
2365,40561.04909,719.5127664,10275.45639,35,0
2366,73005.91565,739.3673207,18228.98821,35,0
2367,41962.97805,637.6832359,9921.683846,37,0
2368,24389.63064,534.9264141,17691.05803,54,0
2369,33252.1334,608.9560539,8152.681127,64,0
2370,68537.1743,628.6597903,23824.12942,55,1
2371,47661.52733,637.0530602,11128.65039,59,0
2372,41775.69055,640.6070299,13881.66714,58,0
2373,52400.27339,705.9447299,16653.06631,34,0
2374,57526.74104,713.7214213,12173.25024,25,0
2375,66760.98224,641.4163173,15717.02981,50,0
2376,71727.48845,704.9242438,17876.78362,24,0
2377,44603.47031,667.8830683,19803.06616,35,0
2378,30109.28471,653.2252986,18957.48718,59,0
2379,43798.02258,695.3272079,14140.94768,55,0
2380,53904.2076,653.6126024,14266.84113,30,0
2381,35543.61611,752.8905589,26745.54279,22,1
2382,35642.73628,578.0794417,19749.44534,64,0
2383,55156.81822,624.241455,10390.88172,44,0
2384,49270.21473,643.6740552,15499.94082,48,0
2385,50491.95493,671.9726345,13324.28431,42,0
2386,38622.56998,713.3980244,14323.32883,64,0
2387,46543.98929,648.7800716,8852.524211,52,0
2388,36136.50284,578.8885175,12940.38383,51,0
2389,63352.97617,692.1256948,24057.77887,39,1
2390,65528.74002,687.7479383,17895.3815,41,0
2391,22307.18207,552.907067,2544.192959,23,0
2392,36057.3371,649.8097933,21083.61746,26,0
2393,27552.06117,570.4929085,20448.14761,52,0
2394,40249.64098,616.7674451,13203.57348,22,0
2395,48748.43045,604.8595537,18586.31772,44,0
2396,28255.3217,690.4632349,10703.00395,47,0
2397,36172.1028,655.8415087,12648.72142,29,0
2398,34940.63942,585.72045,22492.7318,33,1
2399,53109.00994,694.0032981,13641.3498,34,0
2400,51040.16506,578.3097088,5651.34169,31,0
2401,39173.9367,666.5056895,14683.48389,34,0
2402,52652.31308,609.2994665,14607.05804,36,0
2403,41799.79873,631.7161459,20991.84285,30,0
2404,45925.17335,675.2135374,15071.68211,40,0
2405,75101.78135,676.07247,12892.08844,36,0
2406,70106.91578,716.8484537,20225.28073,54,0
2407,30506.28145,645.887315,15603.95116,36,0
2408,62445.98627,665.3225431,11249.88659,34,0
2409,62170.94832,628.1131339,20774.9878,48,0
2410,32776.05067,659.0994941,15968.30882,38,0
2411,62281.66466,671.9743024,15014.62983,46,0
2412,73068.97878,645.0845076,15889.54196,58,0
2413,33161.82791,559.8124758,9646.658143,27,0
2414,36237.45768,666.5735448,12361.73112,54,0
2415,65264.922,668.2280739,15017.91301,27,0
2416,54072.42966,615.9913262,14026.68152,53,0
2417,58272.14413,585.7806482,21362.14191,55,0
2418,55108.83825,723.7939575,16087.02926,59,0
2419,55860.43881,674.5722755,19274.51961,41,0
2420,30102.91808,638.5459485,15046.97677,48,0
2421,65709.7656,593.1483558,20281.44242,52,0
2422,67543.84989,608.9092586,16987.63878,64,0
2423,46559.13884,715.1295198,15067.10243,36,0
2424,49347.84575,656.883097,14933.58456,30,0
2425,27033.38746,622.4706466,10227.80687,43,0
2426,57713.82134,675.4844616,17534.5786,35,0
2427,58580.86163,609.2800906,14798.97633,63,0
2428,49067.13475,725.0421515,12490.0402,26,0
2429,66865.3004,717.6400267,20532.30885,53,0
2430,44988.84154,626.6712964,8748.919871,59,0
2431,58469.08889,618.5664876,12887.52052,32,0
2432,34705.03492,519.0933401,20138.59374,56,0
2433,49646.71774,575.9209614,16577.6147,51,0
2434,47384.68613,583.0265113,14760.70536,30,0
2435,53379.61883,656.759517,16255.01772,54,0
2436,44457.09607,633.6883148,15897.07086,61,0
2437,48027.91106,582.7332256,7416.687269,30,0
2438,62390.70757,635.9417979,13253.69057,31,0
2439,43448.53644,675.2668574,23082.60827,34,0
2440,25901.34349,676.3919675,11703.37933,23,1
2441,76243.75856,555.016486,13408.49493,53,0
2442,70721.81118,643.586826,12291.89618,27,0
2443,30616.05957,580.8329612,14564.92388,24,0
2444,60345.61708,695.0864349,12084.38584,59,0
2445,42455.37844,689.2073208,17433.70751,30,0
2446,53952.30823,605.0986387,15986.56706,35,0
2447,54413.36194,611.6977399,18867.73808,36,0
2448,46483.883,626.9366475,9745.294169,58,0
2449,38243.51502,537.3603303,13298.29759,24,0
2450,39641.88422,666.7984087,13871.38684,24,0
2451,36257.12127,636.3577727,17278.23455,56,0
2452,37522.66688,698.5087541,11033.89401,47,0
2453,48992.32565,595.0795391,19578.26902,42,0
2454,39263.60016,619.0438526,20932.07795,42,0
2455,60230.78099,574.6737371,10055.63826,37,0
2456,72308.69233,599.7854718,12545.63553,54,0
2457,41299.20138,590.9009002,12340.34246,52,0
2458,53591.06751,699.7986839,28161.93102,26,1
2459,57495.27665,615.0869076,12850.49947,53,0
2460,57080.03406,656.2087842,23388.12721,28,1
2461,51139.32902,630.9618298,8666.840024,56,0
2462,61140.23628,586.5267367,10051.74517,25,0
2463,57233.73429,641.5849788,11566.97734,25,0
2464,31435.06367,679.9551666,10771.55344,30,0
2465,63037.34097,589.6120304,13660.50633,60,0
2466,63309.36256,690.4556395,11456.10899,27,0
2467,38550.70844,607.5139539,10903.29204,32,0
2468,50569.06753,625.8508037,20792.35998,50,0
2469,60249.93489,676.5341562,21118.96811,45,0
2470,46860.29271,616.8281921,19746.48249,48,0
2471,66094.67072,651.878743,17619.99478,63,0
2472,85458.08742,634.2654586,15463.71533,33,0
2473,38210.20951,656.4684003,12514.84655,42,0
2474,29284.33095,530.9630447,10234.21248,38,0
2475,54557.27893,558.5159092,16814.97852,47,0
2476,60823.43758,680.7983503,9131.848037,28,0
2477,46537.00439,701.8590703,10030.39535,26,0
2478,71798.90995,604.4756648,20764.56628,31,0
2479,29920.913,637.7985824,24503.24521,49,1
2480,60393.77935,664.7359626,16966.47569,61,0
2481,40912.08769,684.6608801,20532.28576,25,0
2482,75790.66859,548.6161364,13770.75841,27,0
2483,79887.7303,605.6979877,8311.62907,42,0
2484,38500.15118,633.371031,18060.85809,24,1
2485,41756.64296,685.1570099,17846.44662,52,0
2486,62893.8183,774.9215242,15358.34277,39,0
2487,44193.04025,638.5997137,13788.12271,53,0
2488,49318.83173,579.6511269,19811.05289,21,0
2489,50380.82631,670.1134039,10071.33483,61,0
2490,21204.90266,716.0497895,11131.09711,64,0
2491,49792.43381,655.400706,9959.467466,61,0
2492,39654.08339,604.6675727,15424.86481,28,0
2493,42603.15766,697.8996971,9560.534939,52,0
2494,71654.48005,683.1772809,11578.7891,50,0
2495,31152.39659,598.6959578,11471.22219,48,0
2496,62198.0778,669.0712809,13696.95834,61,0
2497,45815.55605,699.8632784,7563.127768,52,0
2498,45803.59747,709.0945021,15436.02496,45,0
2499,61855.57844,646.6775512,21236.51825,54,0
2500,55100.76942,632.0960277,15677.45686,53,0
2501,58559.19496,711.3636911,22706.60572,33,0
2502,64522.76991,589.4919749,21669.99093,45,0
2503,45030.37425,671.9289645,18888.67524,62,0
2504,40816.44898,581.4986686,15373.42921,60,0
2505,33722.7421,703.2688136,15112.50194,59,0
2506,37618.84205,637.0977242,18818.99886,64,0
2507,94236.41638,713.4291618,13041.64695,64,0
2508,68670.19371,674.5706378,5587.396243,30,0
2509,29733.88451,588.8389885,17460.02027,51,0
2510,30163.13065,721.2313866,9344.65685,64,0
2511,57227.99093,727.5622633,10189.29386,31,0
2512,58208.97196,694.1143246,15001.11974,45,0
2513,58233.25753,611.9206067,14524.37561,54,0
2514,46175.6631,634.6993023,7939.621968,40,0
2515,48118.1861,657.2713609,15827.45782,27,0
2516,54918.19286,614.81448,19830.6983,53,0
2517,51288.39509,734.6173286,9358.292149,55,0
2518,16710.49441,657.2163236,21362.41665,49,0
2519,46553.00554,514.8325976,7199.145874,32,0
2520,37228.90349,666.9677906,25586.62072,25,1
2521,52628.17128,632.5921302,12943.69785,32,0
2522,94778.88504,646.2536722,15728.08498,49,0
2523,55512.22498,631.5690317,5539.832138,55,0
2524,45297.05471,690.3523208,14689.31967,40,0
2525,63827.02253,705.9843889,16142.41089,57,0
2526,57240.31831,664.1526581,14569.18948,21,0
2527,56301.41736,633.0344406,12184.59461,36,0
2528,59102.7589,647.9331398,10267.17741,50,0
2529,80848.15347,650.9799808,20652.6331,29,0
2530,33036.67347,609.878498,15154.03567,62,0
2531,57104.48115,678.9464324,22703.76188,30,0
2532,36104.28305,673.0021162,12367.58823,33,0
2533,58332.6897,727.022062,12826.02653,40,0
2534,36219.70233,712.767489,19077.97122,49,0
2535,43739.4978,615.7162541,6885.12519,24,0
2536,45573.65129,691.0149187,8932.683199,48,0
2537,64637.25079,602.4523308,20487.42486,57,0
2538,63776.81666,684.796605,9140.330354,33,0
2539,31314.23935,624.1692901,5904.744923,23,0
2540,50824.01166,598.8373388,24342.63594,57,1
2541,39356.30218,664.0022671,8030.911761,39,0
2542,31122.42634,516.2716436,15920.59699,48,0
2543,46744.74424,562.4512213,15345.42596,39,0
2544,45372.75817,641.1254058,946.8584169,37,0
2545,86400.7473,654.1220883,13663.41488,38,0
2546,56494.39738,631.5340615,17242.06625,38,0
2547,29335.73749,571.0281851,16771.54691,43,0
2548,41528.38994,609.1054079,19517.60342,60,0
2549,65320.74943,669.5604664,13062.54343,29,0
2550,81326.64159,679.0890885,18562.52221,49,0
2551,26210.25032,649.1888441,11553.35466,62,0
2552,21801.13422,707.8416891,7947.662918,49,0
2553,78064.47763,669.8698512,8511.358122,22,1
2554,55844.21266,612.6272173,7689.447724,37,0
2555,36975.60902,635.9748973,20047.92984,51,0
2556,58019.43629,579.8566921,7427.132455,48,0
2557,10463.78391,644.5930505,16370.1942,63,0
2558,50050.6326,705.605031,13670.37903,59,0
2559,54917.31759,684.2645042,14486.75713,50,0
2560,63864.05209,720.1004663,21818.03648,55,0
2561,34791.56072,634.8557378,12807.86316,40,0
2562,51285.30742,717.3049897,18058.00781,36,0
2563,36118.63061,640.3347887,15187.81676,54,0
2564,53830.75634,723.5792541,14239.90547,34,0
2565,36569.80516,648.9071626,26499.84562,46,1
2566,43878.48741,685.3615687,7793.291271,40,0
